expt_id,gDNA_well_id,Location_Code,Date,Sex,mosquito_id,notes,FreezerBox,Tube.Info,collected_outside
143,E03,PTB046,5/20/2014,M,IQT05079,,,,no
143,F03,PTB046,5/20/2014,M,IQT05080,,,,no
143,G03,PTB046,5/20/2014,M,IQT05081,,,,no
143,H03,PTB046,5/20/2014,M,IQT05082,,,,no
143,A04,PTB046,5/20/2014,M,IQT05083,,,,no
143,B04,PTB145,5/9/2014,M,IQT05084,,,,no
143,C04,PTA413,5/29/2014,M,IQT05085,,,,no
143,D04,PTA848,5/29/2014,M,IQT05086,,,,no
143,E04,PTA426,5/1/2014,M,IQT05087,Date is a placeholder. Month and year are fine.,,,no
143,F04,PTA024,5/21/2014,M,IQT05088,,,,no
143,G04,PTA055,6/18/2014,M,IQT05089,,,,no
143,H04,PTA055,6/18/2014,M,IQT05090,,,,no
143,A05,PTA055,6/18/2014,M,IQT05091,,,,no
143,B05,PTA055,6/18/2014,M,IQT05092,,,,no
143,C05,PTA055,6/18/2014,M,IQT05093,,,,no
143,D05,PTA205,6/12/2014,M,IQT05094,,,,no
143,E05,PTA205,6/12/2014,M,IQT05095,,,,no
143,F05,PTA205,6/12/2014,M,IQT05096,,,,no
143,G05,PTA205,6/12/2014,M,IQT05097,,,,no
143,H05,PTA205,6/12/2014,M,IQT05098,,,,no
143,A06,PTA205,6/12/2014,M,IQT05099,,,,no
143,B06,PTA205,6/12/2014,M,IQT05100,,,,no
143,C06,PTA205,6/12/2014,M,IQT05101,,,,no
143,D06,PTA205,6/12/2014,M,IQT05102,,,,no
143,E06,PTA082A,6/17/2014,M,IQT05103,,,,no
143,F06,PTA082A,6/17/2014,M,IQT05104,,,,no
143,G06,PTA082A,6/17/2014,M,IQT05105,,,,no
143,H06,PTA082A,6/17/2014,M,IQT05106,,,,no
143,A07,PTA082A,6/17/2014,M,IQT05107,,,,no
143,B07,PTA082A,6/17/2014,M,IQT05108,,,,no
143,C07,PTA081,6/25/2014,M,IQT05109,,,,no
143,D07,PTA081,6/25/2014,M,IQT05110,,,,no
143,E07,PTA081,6/25/2014,M,IQT05111,,,,no
143,F07,PTA912,6/13/2014,M,IQT05112,,,,no
143,G07,PTA912,6/13/2014,M,IQT05113,,,,no
143,H07,PTA912,6/13/2014,M,IQT05114,,,,no
143,A08,PTA912,6/13/2014,M,IQT05115,,,,no
143,B08,PTA912,6/13/2014,M,IQT05116,,,,no
143,C08,PTA912,6/13/2014,M,IQT05117,,,,no
143,D08,PTA912,6/13/2014,M,IQT05118,,,,no
143,E08,PTA912,6/13/2014,M,IQT05119,,,,no
143,F08,PTA912,6/13/2014,M,IQT05120,,,,no
143,G08,PTA204B,6/23/2014,M,IQT05121,,,,no
143,H08,PTA204B,6/23/2014,M,IQT05122,,,,no
143,A09,PTA204B,6/23/2014,M,IQT05123,,,,no
143,B09,PTA204B,6/23/2014,M,IQT05124,,,,no
143,C09,PTA422,6/18/2014,M,IQT05125,,,,no
143,D09,PTA422,6/18/2014,M,IQT05126,,,,no
143,E09,PTA422,6/18/2014,M,IQT05127,,,,no
143,F09,PTA096,6/25/2014,M,IQT05128,,,,no
143,G09,PTA096,6/25/2014,M,IQT05129,,,,no
143,H09,PTE181,6/7/2014,M,IQT05130,,,,no
143,A10,PTB939,6/10/2014,M,IQT05131,,,,no
143,B10,PTE139,6/9/2014,M,IQT05132,,,,no
143,C10,PTE139,6/9/2014,M,IQT05133,,,,no
143,D10,PTE139,6/9/2014,M,IQT05134,,,,no
143,E10,PTE139,6/9/2014,M,IQT05135,,,,no
143,F10,PTE139,6/9/2014,M,IQT05136,,,,no
143,G10,PTE139,6/9/2014,M,IQT05137,,,,no
143,H10,PTE139,6/9/2014,M,IQT05138,,,,no
143,A11,PTA556,6/18/2014,M,IQT05139,,,,no
143,B11,PTA556,6/18/2014,M,IQT05140,,,,no
143,C11,PTA460,6/19/2014,M,IQT05141,,,,no
143,D11,PTA460,6/19/2014,M,IQT05142,,,,no
143,E11,PTA107B,6/25/2014,M,IQT05143,,,,no
143,F11,PTA107B,6/25/2014,M,IQT05144,,,,no
143,G11,MY123B2,6/13/2014,M,IQT05145,,,,no
143,H11,MY123B2,6/13/2014,M,IQT05146,,,,no
143,A12,PTA810,6/11/2014,M,IQT05147,,,,no
143,B12,PTA810,6/11/2014,M,IQT05148,,,,no
143,C12,PTA065,6/17/2014,M,IQT05149,,,,no
143,D12,PTA065,6/17/2014,M,IQT05150,,,,no
143,E12,PTA065,6/17/2014,M,IQT05151,,,,no
143,F12,PTA055,6/17/2014,M,IQT05152,,,,no
143,G12,PTA055,6/17/2014,M,IQT05153,,,,no
144,A01,PTB809,6/28/2016,M,IQT05154,,,,no
144,B01,PTB809,6/28/2016,M,IQT05155,,,,no
144,C01,PTB809,6/28/2016,M,IQT05156,,,,no
144,D01,PTB809,6/28/2016,M,IQT05157,,,,no
144,E01,PTB809,6/28/2016,M,IQT05158,,,,no
144,F01,PTB809,6/28/2016,M,IQT05159,,,,no
144,G01,PTB899,6/28/2016,M,IQT05160,,,,no
144,H01,PTB899,6/28/2016,M,IQT05161,,,,no
144,A02,PTB899,6/28/2016,M,IQT05162,,,,no
144,B02,PTA014,6/30/2016,M,IQT05163,,,,no
144,C02,PTB894A,6/30/2016,M,IQT05164,,,,no
144,D02,PTA236,6/30/2016,M,IQT05165,,,,no
144,E02,PTA236,6/30/2016,M,IQT05166,,,,no
144,F02,PTB856,6/28/2016,M,IQT05167,,,,no
144,G02,PTB743,6/30/2016,M,IQT05168,,,,no
144,H02,PTB790,6/28/2016,M,IQT05169,,,,no
144,A03,PTB790,6/28/2016,M,IQT05170,,,,no
144,B03,PTB790,6/28/2016,M,IQT05171,,,,no
144,C03,PTB898A,6/28/2016,M,IQT05172,,,,no
144,D03,PTB898A,6/28/2016,M,IQT05173,,,,no
144,E03,PTB898A,6/28/2016,M,IQT05174,,,,no
144,F03,PTB898A,6/28/2016,M,IQT05175,,,,no
144,G03,PTB898A,6/28/2016,M,IQT05176,,,,no
144,H03,PTB898A,6/28/2016,M,IQT05177,,,,no
144,A04,PTB144,7/5/2016,M,IQT05178,,,,no
144,B04,PTB144,7/5/2016,M,IQT05179,,,,no
144,C04,PTB144,7/5/2016,M,IQT05180,,,,no
144,D04,PTA809A,7/11/2016,M,IQT05181,,,,no
144,E04,PTA914,7/11/2016,M,IQT05182,,,,no
144,F04,PTA856,7/11/2016,M,IQT05183,,,,no
144,G04,PTB431,7/5/2016,M,IQT05184,,,,no
144,H04,PTA932,7/7/2016,M,IQT05185,,,,no
144,A05,PTA932,7/7/2016,M,IQT05186,,,,no
144,B05,PTA467,7/7/2016,M,IQT05187,,,,no
144,C05,PTA572B,7/6/2016,M,IQT05188,,,,no
144,D05,PTA910,7/11/2016,M,IQT05189,,,,no
144,E05,PTA859,7/11/2016,M,IQT05190,,,,no
144,F05,PTA709,7/11/2016,M,IQT05191,,,,no
144,G05,PTA709,7/11/2016,M,IQT05192,,,,no
144,H05,PTA709,7/11/2016,M,IQT05193,,,,no
144,A06,PTA709,7/11/2016,M,IQT05194,,,,no
144,B06,PTA709,7/11/2016,M,IQT05195,,,,no
144,C06,PTA307,7/11/2016,M,IQT05196,,,,no
144,D06,PTA307,7/11/2016,M,IQT05197,,,,no
144,E06,PTA307,7/11/2016,M,IQT05198,,,,no
144,F06,PTA307,7/11/2016,M,IQT05199,,,,no
144,G06,PTA307,7/11/2016,M,IQT05200,,,,no
144,H06,PTA307,7/11/2016,M,IQT05201,,,,no
144,A07,PTA307,7/11/2016,M,IQT05202,,,,no
144,B07,PTE095,7/5/2016,M,IQT05203,,,,no
144,C07,PTE098,7/5/2016,M,IQT05204,,,,no
144,D07,PTE098,7/5/2016,M,IQT05205,,,,no
144,E07,PTE103,7/5/2016,M,IQT05206,,,,no
144,F07,PTE135D,7/5/2016,M,IQT05207,,,,no
144,G07,PTE623,7/13/2016,M,IQT05208,,,,no
144,H07,PTA474A,7/7/2016,M,IQT05209,,,,no
144,A08,PTB374,7/12/2016,M,IQT05210,,,,no
144,B08,PTB636,7/13/2016,M,IQT05211,,,,no
144,C08,PTB269,7/16/2016,M,IQT05212,,,,no
144,D08,PTA711B,7/1/2016,M,IQT05213,Date is a placeholder. Month and year are fine.,,,no
144,E08,PTA711B,7/1/2016,M,IQT05214,Date is a placeholder. Month and year are fine.,,,no
144,F08,PTB383,7/12/2016,M,IQT05215,,,,no
144,G08,PTA918,7/11/2016,M,IQT05216,,,,no
144,H08,PTA371,7/7/2016,M,IQT05217,,,,no
144,A09,PTA393C,7/13/2016,M,IQT05218,,,,no
144,B09,PTE091,7/5/2016,M,IQT05219,,,,no
144,C09,PTA520,7/6/2016,M,IQT05220,,,,no
144,D09,PTA536,7/6/2016,M,IQT05221,,,,no
144,E09,PTA536,7/6/2016,M,IQT05222,,,,no
144,F09,PTA536,7/6/2016,M,IQT05223,,,,no
144,G09,PTA536,7/6/2016,M,IQT05224,,,,no
144,H09,PTB436,7/5/2016,M,IQT05225,,,,no
144,A10,PTB324,7/13/2016,M,IQT05226,,,,no
144,B10,PTB324,7/13/2016,M,IQT05227,,,,no
144,C10,PTE087,7/5/2016,M,IQT05228,,,,no
144,D10,PTA966,7/7/2016,M,IQT05229,,,,no
144,E10,PTA707A,7/1/2016,M,IQT05230,Date is a place holder. Month and year are fine.,,,no
144,F10,PTA707A,7/1/2016,M,IQT05231,Date is a place holder. Month and year are fine.,,,no
144,G10,PTA672,7/7/2016,M,IQT05232,,,,no
144,H10,PTA567,7/6/2016,M,IQT05233,,,,no
144,A11,PTA261E,7/1/2016,M,IQT05234,,,,no
144,B11,PTA261E,7/1/2016,M,IQT05235,,,,no
144,C11,PTA261E,7/1/2016,M,IQT05236,,,,no
144,D11,PTA261E,7/1/2016,M,IQT05237,,,,no
144,E11,PTA261E,7/1/2016,M,IQT05238,,,,no
144,F11,PTA261E,7/1/2016,M,IQT05239,,,,no
144,G11,PTB375,7/17/2016,M,IQT05240,,,,no
144,H11,PTA815B,7/11/2016,M,IQT05241,,,,no
144,A12,PTA232,6/30/2016,M,IQT05242,,,,no
144,B12,PTA232,6/30/2016,M,IQT05243,,,,no
144,C12,PTE171,7/5/2016,M,IQT05244,,,,no
144,D12,PTE171,7/5/2016,M,IQT05245,,,,no
144,E12,PTE171,7/5/2016,M,IQT05246,,,,no
144,F12,PTE171,7/5/2016,M,IQT05247,,,,no
144,G12,PTA810,7/11/2016,M,IQT05248,,,,no
146,A01,PTB417,4/1/2014,M,IQT05249,Date is a placeholder. Month and year are fine.,,,no
146,B01,PTB417,4/1/2014,M,IQT05250,Date is a placeholder. Month and year are fine.,,,no
146,C01,PTB417,4/1/2014,M,IQT05251,Date is a placeholder. Month and year are fine.,,,no
146,D01,PTB417,4/1/2014,M,IQT05252,Date is a placeholder. Month and year are fine.,,,no
146,E01,PTB417,4/1/2014,M,IQT05253,Date is a placeholder. Month and year are fine.,,,no
146,F01,PTB417,4/1/2014,M,IQT05254,Date is a placeholder. Month and year are fine.,,,no
146,G01,PTB417,4/1/2014,M,IQT05255,Date is a placeholder. Month and year are fine.,,,no
146,H01,PTB417,4/1/2014,M,IQT05256,Date is a placeholder. Month and year are fine.,,,no
146,A02,PTB417,4/1/2014,M,IQT05257,Date is a placeholder. Month and year are fine.,,,no
146,B02,PTB417,4/1/2014,M,IQT05258,Date is a placeholder. Month and year are fine.,,,no
146,C02,PTB417,4/1/2014,M,IQT05259,Date is a placeholder. Month and year are fine.,,,no
146,D02,PTB417,4/1/2014,M,IQT05260,Date is a placeholder. Month and year are fine.,,,no
146,E02,PTB417,4/1/2014,M,IQT05261,Date is a placeholder. Month and year are fine.,,,no
146,F02,PTB417,4/1/2014,M,IQT05262,Date is a placeholder. Month and year are fine.,,,no
146,G02,PTB417,4/1/2014,M,IQT05263,Date is a placeholder. Month and year are fine.,,,no
146,H02,PTB417,4/1/2014,M,IQT05264,Date is a placeholder. Month and year are fine.,,,no
146,A03,PTB417,4/1/2014,M,IQT05265,Date is a placeholder. Month and year are fine.,,,no
146,B03,PTB417,4/1/2014,M,IQT05266,Date is a placeholder. Month and year are fine.,,,no
146,C03,PTB417,4/1/2014,M,IQT05267,Date is a placeholder. Month and year are fine.,,,no
146,D03,PTB417,4/1/2014,M,IQT05268,Date is a placeholder. Month and year are fine.,,,no
146,E03,PTB417,4/1/2014,M,IQT05269,Date is a placeholder. Month and year are fine.,,,no
146,F03,PTB417,4/1/2014,M,IQT05270,Date is a placeholder. Month and year are fine.,,,no
146,G03,PTB417,4/1/2014,M,IQT05271,Date is a placeholder. Month and year are fine.,,,no
146,H03,PTB417,4/1/2014,M,IQT05272,Date is a placeholder. Month and year are fine.,,,no
146,A04,PTB417,4/1/2014,M,IQT05273,Date is a placeholder. Month and year are fine.,,,no
146,B04,PTB417,4/1/2014,M,IQT05274,Date is a placeholder. Month and year are fine.,,,no
146,C04,PTB417,4/1/2014,M,IQT05275,Date is a placeholder. Month and year are fine.,,,no
146,D04,SA668,4/7/2014,M,IQT05276,,,,no
146,E04,PTA937A,4/30/2014,M,IQT05277,,,,no
146,F04,PTB952B,4/18/2014,M,IQT05278,,,,no
146,G04,PTB623,4/29/2014,M,IQT05279,,,,no
146,H04,SAB372A,4/10/2014,M,IQT05280,,,,no
146,A05,SAB372A,4/10/2014,M,IQT05281,,,,no
146,B05,SAB372A,4/10/2014,M,IQT05282,,,,no
146,C05,SAB372A,4/10/2014,M,IQT05283,,,,no
146,D05,SAB372A,4/10/2014,M,IQT05284,,,,no
146,E05,SAB372A,4/10/2014,M,IQT05285,,,,no
146,F05,SAB372A,4/10/2014,M,IQT05286,,,,no
146,G05,SAB372A,4/10/2014,M,IQT05287,,,,no
146,H05,PTA408,5/8/2014,M,IQT05288,,,,no
146,A06,PTA408,5/8/2014,M,IQT05289,,,,no
146,B06,PTA408,5/8/2014,M,IQT05290,,,,no
146,C06,PTA408,5/8/2014,M,IQT05291,,,,no
146,D06,PTB114A,4/14/2014,M,IQT05292,,,,no
146,E06,PTB114A,4/14/2014,M,IQT05293,,,,no
146,F06,PTB114A,4/14/2014,M,IQT05294,,,,no
146,G06,PTB86?,4/10/2014,M,IQT05295,,,,no
146,H06,PTB86?,4/10/2014,M,IQT05296,,,,no
146,A07,PTB86?,4/10/2014,M,IQT05297,,,,no
146,B07,PTB86?,4/10/2014,M,IQT05298,,,,no
146,C07,PTB86?,4/10/2014,M,IQT05299,,,,no
146,D07,PTB86?,4/10/2014,M,IQT05300,,,,no
146,E07,PTB86?,4/10/2014,M,IQT05301,,,,no
146,F07,PTB86?,4/10/2014,M,IQT05302,,,,no
146,G07,PTB86?,4/10/2014,M,IQT05303,,,,no
146,H07,PTB86?,4/10/2014,M,IQT05304,,,,no
146,A08,PTB86?,4/10/2014,M,IQT05305,,,,no
146,B08,PTB86?,4/10/2014,M,IQT05306,,,,no
146,C08,PTB86?,4/10/2014,M,IQT05307,,,,no
146,D08,PTB86?,4/10/2014,M,IQT05308,,,,no
146,E08,PTB86?,4/10/2014,M,IQT05309,,,,no
146,F08,PTB86?,4/10/2014,M,IQT05310,,,,no
146,G08,SAB291,4/28/2014,M,IQT05311,,,,no
146,H08,SAB291,4/28/2014,M,IQT05312,,,,no
146,A09,SAB291,4/28/2014,M,IQT05313,,,,no
146,B09,SAB291,4/28/2014,M,IQT05314,,,,no
146,C09,SAB291,4/28/2014,M,IQT05315,,,,no
146,D09,SAB291,4/28/2014,M,IQT05316,,,,no
146,E09,SAB291,4/28/2014,M,IQT05317,,,,no
146,F09,SAB291,4/28/2014,M,IQT05318,,,,no
146,G09,SAB291,4/28/2014,M,IQT05319,,,,no
146,H09,SAB291,4/28/2014,M,IQT05320,,,,no
146,A10,SAB291,4/28/2014,M,IQT05321,,,,no
146,B10,SAB291,4/28/2014,M,IQT05322,,,,no
146,C10,SAB291,4/28/2014,M,IQT05323,,,,no
146,D10,SAB291,4/28/2014,M,IQT05324,,,,no
146,E10,SAB291,4/28/2014,M,IQT05325,,,,no
146,F10,SAB291,4/28/2014,M,IQT05326,,,,no
146,G10,SAB291,4/28/2014,M,IQT05327,,,,no
146,H10,SAB291,4/28/2014,M,IQT05328,,,,no
146,A11,SAB291,4/28/2014,M,IQT05329,,,,no
146,B11,SAB291,4/28/2014,M,IQT05330,,,,no
146,C11,SAB291,4/28/2014,M,IQT05331,,,,no
146,D11,SAB291,4/28/2014,M,IQT05332,,,,no
146,E11,SAB291,4/28/2014,M,IQT05333,,,,no
146,F11,SAB291,4/28/2014,M,IQT05334,,,,no
146,G11,SAB291,4/28/2014,M,IQT05335,,,,no
146,H11,SAB291,4/28/2014,M,IQT05336,,,,no
146,A12,SAB291,4/28/2014,M,IQT05337,,,,no
146,B12,SAB291,4/28/2014,M,IQT05338,,,,no
146,C12,SAB291,4/28/2014,M,IQT05339,,,,no
146,D12,SAB291,4/28/2014,M,IQT05340,,,,no
146,E12,SAB386,4/4/2014,M,IQT05341,,,,no
146,F12,SAB386,4/4/2014,M,IQT05342,,,,no
146,G12,SAB386,4/4/2014,M,IQT05343,,,,no
149,A01,MYE771,8/20/2009,M,IQT05344,,,,no
149,B01,MYE771,8/20/2009,M,IQT05345,,,,no
149,C01,MYE771,8/20/2009,M,IQT05346,,,,no
149,D01,MYE771,8/20/2009,M,IQT05347,,,,no
149,E01,MYE771,8/20/2009,M,IQT05348,,,,no
149,F01,MYE771,8/20/2009,M,IQT05349,,,,no
149,G01,MYE771,8/20/2009,M,IQT05350,,,,no
149,H01,MY079,12/7/2009,M,IQT05351,,,,no
149,A02,MY079,12/7/2009,M,IQT05352,,,,no
149,B02,MY079,12/7/2009,M,IQT05353,,,,no
149,C02,MY079,12/7/2009,M,IQT05354,,,,no
149,D02,MY079,12/7/2009,M,IQT05355,,,,no
149,E02,MY079,12/7/2009,M,IQT05356,,,,no
149,F02,MY079,12/7/2009,M,IQT05357,,,,no
149,G02,MY079,12/7/2009,M,IQT05358,,,,no
149,H02,MY079,12/7/2009,M,IQT05359,,,,no
149,A03,MY079,12/7/2009,M,IQT05360,,,,no
149,B03,MY079,12/7/2009,M,IQT05361,,,,no
149,C03,MY079,12/7/2009,M,IQT05362,,,,no
149,D03,MY079,12/7/2009,M,IQT05363,,,,no
149,E03,MY079,12/7/2009,M,IQT05364,,,,no
149,F03,MY079,12/7/2009,M,IQT05365,,,,no
149,G03,MY079,12/7/2009,M,IQT05366,,,,no
149,H03,MY079,12/7/2009,M,IQT05367,,,,no
149,A04,MY079,12/7/2009,M,IQT05368,,,,no
149,B04,MY079,12/7/2009,M,IQT05369,,,,no
149,C04,MY079,12/7/2009,M,IQT05370,,,,no
149,D04,MY079,12/7/2009,M,IQT05371,,,,no
149,E04,MY079,12/7/2009,M,IQT05372,,,,no
149,F04,MY079,12/7/2009,M,IQT05373,,,,no
149,G04,MY079,12/7/2009,M,IQT05374,,,,no
149,H04,MY079,12/7/2009,M,IQT05375,,,,no
149,A05,MY504,8/4/2009,M,IQT05376,,,,no
149,B05,MY504,8/4/2009,M,IQT05377,,,,no
149,C05,MY504,8/4/2009,M,IQT05378,,,,no
149,D05,MY504,8/4/2009,M,IQT05379,,,,no
149,E05,MY504,8/4/2009,M,IQT05380,,,,no
149,F05,MY504,8/4/2009,M,IQT05381,,,,no
149,G05,MY504,8/4/2009,M,IQT05382,,,,no
149,H05,MY504,8/4/2009,M,IQT05383,,,,no
149,A06,MY504,8/4/2009,M,IQT05384,,,,no
149,B06,MY504,8/4/2009,M,IQT05385,,,,no
149,C06,MY504,8/4/2009,M,IQT05386,,,,no
149,D06,MY504,8/4/2009,M,IQT05387,,,,no
149,E06,MY504,8/4/2009,M,IQT05388,,,,no
149,F06,MY504,8/4/2009,M,IQT05389,,,,no
149,G06,MY504,8/4/2009,M,IQT05390,,,,no
149,H06,MY504,8/4/2009,M,IQT05391,,,,no
149,A07,MY504,8/4/2009,M,IQT05392,,,,no
149,B07,MY504,8/4/2009,M,IQT05393,,,,no
149,C07,MY504,8/4/2009,M,IQT05394,,,,no
149,D07,MY504,8/4/2009,M,IQT05395,,,,no
149,E07,MY504,8/4/2009,M,IQT05396,,,,no
149,F07,MY504,8/4/2009,M,IQT05397,,,,no
149,G07,MY504,8/4/2009,M,IQT05398,,,,no
149,H07,MY504,8/4/2009,M,IQT05399,,,,no
149,A08,MY504,8/4/2009,M,IQT05400,,,,no
149,B08,MY504,8/4/2009,M,IQT05401,,,,no
149,C08,MY504,8/4/2009,M,IQT05402,,,,no
149,D08,MY504,8/4/2009,M,IQT05403,,,,no
149,E08,MY504,8/4/2009,M,IQT05404,,,,no
149,F08,MY504,8/4/2009,M,IQT05405,,,,no
149,G08,MY504,8/4/2009,M,IQT05406,,,,no
149,H08,MY504,8/4/2009,M,IQT05407,,,,no
149,A09,MY504,8/4/2009,M,IQT05408,,,,no
149,B09,MY504,8/4/2009,M,IQT05409,,,,no
149,C09,MY504,8/4/2009,M,IQT05410,,,,no
149,D09,MY504,8/4/2009,M,IQT05411,,,,no
149,E09,MY504,8/4/2009,M,IQT05412,,,,no
149,F09,MY504,8/4/2009,M,IQT05413,,,,no
149,G09,MY504,8/4/2009,M,IQT05414,,,,no
149,H09,MY504,8/4/2009,M,IQT05415,,,,no
149,A10,MY504,8/4/2009,M,IQT05416,,,,no
149,B10,MY504,8/4/2009,M,IQT05417,,,,no
149,C10,MY504,8/4/2009,M,IQT05418,,,,no
149,D10,MY504,8/4/2009,M,IQT05419,,,,no
149,E10,MY504,8/4/2009,M,IQT05420,,,,no
149,F10,MY504,8/4/2009,M,IQT05421,,,,no
149,G10,MY504,8/4/2009,M,IQT05422,,,,no
149,H10,MY504,8/4/2009,M,IQT05423,,,,no
149,A11,MY504,8/4/2009,M,IQT05424,,,,no
149,B11,MY504,8/4/2009,M,IQT05425,,,,no
149,C11,MY504,8/4/2009,M,IQT05426,,,,no
149,D11,MY504,8/4/2009,M,IQT05427,,,,no
149,E11,MY504,8/4/2009,M,IQT05428,,,,no
149,F11,MY504,8/4/2009,M,IQT05429,,,,no
149,G11,MY504,8/4/2009,M,IQT05430,,,,no
149,H11,MYC824,12/11/2009,M,IQT05431,,,,no
149,A12,MYC824,12/11/2009,M,IQT05432,,,,no
149,B12,MYC824,12/11/2009,M,IQT05433,,,,no
149,C12,MYC824,12/11/2009,M,IQT05434,,,,no
149,D12,MYC824,12/11/2009,M,IQT05435,,,,no
149,E12,MYC824,12/11/2009,M,IQT05436,,,,no
149,F12,MYC824,12/11/2009,M,IQT05437,,,,no
149,G12,TA274,10/27/2009,M,IQT05438,,,,no
150,A01,TAE083,10/29/2009,M,IQT05439,,,,no
150,B01,TAE083,10/29/2009,M,IQT05440,,,,no
150,C01,TA999B,11/21/2009,M,IQT05441,,,,no
150,D01,TA999B,11/21/2009,M,IQT05442,,,,no
150,E01,TA999B,11/21/2009,M,IQT05443,,,,no
150,F01,TA999B,11/21/2009,M,IQT05444,,,,no
150,G01,MYC462,7/16/2009,M,IQT05445,,,,no
150,H01,MYC462,7/16/2009,M,IQT05446,,,,no
150,A02,GPS217,11/3/2009,M,IQT05447,,,,no
150,B02,GPS217,11/3/2009,M,IQT05448,,,,no
150,C02,MYC889,12/11/2009,M,IQT05449,,,,no
150,D02,MYC889,12/11/2009,M,IQT05450,,,,no
150,E02,MYC889,12/11/2009,M,IQT05451,,,,no
150,F02,MYC889,12/11/2009,M,IQT05452,,,,no
150,G02,MYC889,12/11/2009,M,IQT05453,,,,no
150,H02,MYC889,12/11/2009,M,IQT05454,,,,no
150,A03,MYC889,12/11/2009,M,IQT05455,,,,no
150,B03,MYC889,12/11/2009,M,IQT05456,,,,no
150,C03,MYC889,12/11/2009,M,IQT05457,,,,no
150,D03,MYC889,12/11/2009,M,IQT05458,,,,no
150,E03,MYC394,7/17/2009,M,IQT05459,,,,no
150,F03,MYC394,7/17/2009,M,IQT05460,,,,no
150,G03,MYC394,7/17/2009,M,IQT05461,,,,no
150,H03,MYC394,7/17/2009,M,IQT05462,,,,no
150,A04,MYC394,7/17/2009,M,IQT05463,,,,no
150,B04,MYC394,7/17/2009,M,IQT05464,,,,no
150,C04,MYC394,7/17/2009,M,IQT05465,,,,no
150,D04,MYC394,7/17/2009,M,IQT05466,,,,no
150,E04,MYC394,7/17/2009,M,IQT05467,,,,no
150,F04,MYC394,7/17/2009,M,IQT05468,,,,no
150,G04,MYC394,7/17/2009,M,IQT05469,,,,no
150,H04,MYC394,7/17/2009,M,IQT05470,,,,no
150,A05,MYC394,7/17/2009,M,IQT05471,,,,no
150,B05,MYC394,7/17/2009,M,IQT05472,,,,no
150,C05,MYC394,7/17/2009,M,IQT05473,,,,no
150,D05,MYC394,7/17/2009,M,IQT05474,,,,no
150,E05,MYC394,7/17/2009,M,IQT05475,,,,no
150,F05,MYC394,7/17/2009,M,IQT05476,,,,no
150,G05,MYC394,7/17/2009,M,IQT05477,,,,no
150,H05,MYC394,7/17/2009,M,IQT05478,,,,no
150,A06,MYC394,7/17/2009,M,IQT05479,,,,no
150,B06,MYC394,7/17/2009,M,IQT05480,,,,no
150,C06,MYD095,8/10/2009,M,IQT05481,,,,no
150,D06,MYC326,7/17/2009,M,IQT05482,,,,no
150,E06,MYC326,7/17/2009,M,IQT05483,,,,no
150,F06,MYC326,7/17/2009,M,IQT05484,,,,no
150,G06,MYC447,9/24/2009,M,IQT05485,,,,no
150,H06,MYA788,11/6/2009,M,IQT05486,,,,no
150,A07,MYA788,11/6/2009,M,IQT05487,,,,no
150,B07,I(BAU)9,9/10/2009,M,IQT05488,,,,no
150,C07,I(BAU)9,9/10/2009,M,IQT05489,,,,no
150,D07,I(BAU)9,9/10/2009,M,IQT05490,,,,no
150,E07,I(BAU)9,9/10/2009,M,IQT05491,,,,no
150,F07,I(BAU)9,9/10/2009,M,IQT05492,,,,no
150,G07,I(BAU)9,9/10/2009,M,IQT05493,,,,no
150,H07,I(BAU)9,9/10/2009,M,IQT05494,,,,no
150,A08,I(BAU)9,9/10/2009,M,IQT05495,,,,no
150,B08,I(BAU)9,9/10/2009,M,IQT05496,,,,no
150,C08,UAG025,9/28/2010,M,IQT05497,,,,no
150,D08,UAG020,9/27/2010,M,IQT05498,,,,no
150,E08,UAS012,9/24/2010,M,IQT05499,,,,no
150,F08,UAS012,9/24/2010,M,IQT05500,,,,no
150,G08,LMD053,11/16/2010,M,IQT05501,,,,no
150,H08,NAA003,11/15/2010,M,IQT05502,,,,no
150,A09,LMD072,11/26/2010,M,IQT05503,,,,no
150,B09,LMD072,11/26/2010,M,IQT05504,,,,no
150,C09,MY072,9/1/2010,M,IQT05505,,,,no
150,D09,MY490B,9/8/2010,M,IQT05506,,,,no
150,E09,NAA027,11/15/2010,M,IQT05507,,,,no
150,F09,MY068,9/1/2010,M,IQT05508,,,,no
150,G09,MY118DC,9/2/2010,M,IQT05509,,,,no
150,H09,MY118DC,9/2/2010,M,IQT05510,,,,no
150,A10,MY118DC,9/2/2010,M,IQT05511,,,,no
150,B10,MY118DC,9/2/2010,M,IQT05512,,,,no
150,C10,PU107,9/8/2010,M,IQT05513,,,,no
150,D10,MY108,9/1/2010,M,IQT05514,,,,no
150,E10,MY108,9/1/2010,M,IQT05515,,,,no
150,F10,MY108,9/1/2010,M,IQT05516,,,,no
150,G10,MY108,9/1/2010,M,IQT05517,,,,no
150,H10,MY108,9/1/2010,M,IQT05518,,,,no
150,A11,MY108,9/1/2010,M,IQT05519,,,,no
150,B11,MY108,9/1/2010,M,IQT05520,,,,no
150,C11,TAE094,9/20/2010,M,IQT05521,,,,no
150,D11,MYC808,9/7/2010,M,IQT05522,,,,no
150,E11,MY206A,9/7/2010,M,IQT05523,,,,no
150,F11,MYC408,10/18/2010,M,IQT05524,,,,yes
